platform,year,depthmin,depthmax,item,hardPerc,hardmm,softPerc,softmm,Total_Area_Coverage,Recommended_Cleaning_Method
L10-C,2002,-16,-9,Level 1,25,140,3,162,85,Mechanical cleaning methods
K12-BP,2003,-6,-18,Row E,14,244,4,142,79,Mechanical cleaning methods
K12-C,2007,-24,-34,Row A,30,214,50,189,50,Mechanical cleaning methods
K12-BP,2000,-15,-27,Row B,98,142,31,141,83,Mechanical cleaning methods
K12-G,2008,-24,4,Row E,2,83,36,195,6,Mechanical cleaning methods
L5-A,2012,3,-30,Row 3-1,71,140,89,59,70,Mechanical cleaning methods
L10-AD,2011,3,-17,Level 1 ,43,13,96,127,10,High-pressure water jetting
L10-C,2000,-18,-27,Level 1 ,23,208,8,177,87,Mechanical cleaning methods
L10-AD,2009,-16,-40,Row 3-1,31,245,44,11,44,Mechanical cleaning methods
D15-A,2005,3,-11,Row 1-2,23,110,2,99,8,Mechanical cleaning methods
K9-A,2013,-39,-17,Caissons,37,49,17,33,37,Laser cleaning
L10-G,2000,-14,-24,Row 4,12,48,56,155,78,High-pressure water jetting
G14-B,2015,-10,-9,Level 3,79,90,88,154,8,Mechanical cleaning methods
G17-A,2003,-18,-10,Level 1 ,40,74,94,147,79,Mechanical cleaning methods
G14-A,2006,-6,-19,Conductors,79,103,27,118,91,Mechanical cleaning methods
K12-K,2017,-13,-30,Conductors,29,233,89,100,71,Mechanical cleaning methods
L10-M,2002,-11,-30,Rows and Elevations,16,37,85,180,72,High-pressure water jetting
L10-D,2001,-9,-4,Row 2,6,152,18,167,9,Mechanical cleaning methods
K9-B,2000,-10,-33,Level 1,16,165,67,131,91,Mechanical cleaning methods
G17-A,2005,-11,-31,Row 3-1,85,27,97,190,75,Mechanical cleaning methods
G17-A,2007,-6,-39,Rows and Elevations,50,137,1,49,73,Mechanical cleaning methods
D15-A,2005,-30,-41,Row B,0,21,30,139,71,High-pressure water jetting
K12-C,2015,-12,-32,Row 4,74,194,9,75,71,Mechanical cleaning methods
L10-G,1999,-26,-4,Row 1-2,1,25,77,39,91,High-pressure water jetting
L10-AC,2007,-10,-34,Level 1 ,24,12,13,72,86,High-pressure water jetting
K12-BD,2008,-12,-40,Level 2,51,248,58,139,58,Mechanical cleaning methods
L10-AC,2008,-32,-10,Row 5,88,31,77,161,88,Mechanical cleaning methods
L10-L,2003,3,-29,Row C,76,22,23,20,87,Laser cleaning
K9-A,2015,-42,-14,Row 3-1,58,137,77,148,77,Mechanical cleaning methods
K12-CC,2013,-30,-37,Row D,17,13,87,156,87,High-pressure water jetting
G16-A,2014,0,-12,Row 2,29,12,93,27,6,High-pressure water jetting
L10-M,2012,-16,-32,Level 1,79,244,57,145,85,Mechanical cleaning methods
G14-A,2000,-15,-29,Risers,66,10,62,69,76,High-pressure water jetting
K9-C,2000,-31,-11,Row 5,38,197,80,177,71,Mechanical cleaning methods
L10-F,2005,-13,-26,Level 1,39,239,63,180,77,Mechanical cleaning methods
K12-BP,2011,-7,-6,Row 2-3,3,1,84,62,6,High-pressure water jetting
K9-C,2011,-6,-16,Row 2-3,75,241,33,139,75,Mechanical cleaning methods
G14-B,2002,-15,-17,Level 2 ,96,174,60,83,90,Mechanical cleaning methods
L10-C,2014,-6,-15,Risers,40,24,90,91,77,High-pressure water jetting
L10-AP,1999,-4,-27,Row 4,35,117,81,100,78,Mechanical cleaning methods
L10-F,2007,-32,4,Row 3-1,19,215,97,102,87,Mechanical cleaning methods
L10-AD,2012,-30,-29,Row 2-3,87,31,94,126,90,Mechanical cleaning methods
L10-C,2003,-39,0,Row B,18,201,20,129,90,Mechanical cleaning methods
L10-G,2009,-34,-18,Risers,29,88,43,2,43,Mechanical cleaning methods
K9-A,2016,-40,-7,Row A,2,36,98,87,80,High-pressure water jetting
L10-BB,2012,-18,0,Caissons,8,79,9,50,11,Mechanical cleaning methods
K12-CC,1999,-32,-15,Level 1,66,22,37,190,78,High-pressure water jetting
G14-A,2005,-17,-9,Conductors,30,0,60,173,82,High-pressure water jetting
L10-M,2002,-8,-33,Row C,5,206,99,100,75,Mechanical cleaning methods
K9-A,2003,-27,0,Row E,85,171,36,3,91,Mechanical cleaning methods
L5-A,2003,3,-39,Level 1 ,39,30,40,75,83,High-pressure water jetting
L10-F,2008,-29,-14,Conductors,41,13,43,160,77,High-pressure water jetting
L10-EE,2007,-41,-13,Level 2,41,129,100,174,90,Mechanical cleaning methods
K2-A,2013,-26,-41,Level 1 ,37,1,95,192,90,High-pressure water jetting
L10-F,2016,-6,-10,Conductors,38,20,79,191,9,High-pressure water jetting
K12-C,2008,-30,0,Level 2,52,0,58,109,71,High-pressure water jetting
L10-AD,2002,-12,-41,Caissons,35,52,40,25,40,Laser cleaning
K12-C,2000,-30,-6,Row B,17,14,38,186,88,High-pressure water jetting
L10-C,2004,-7,0,Level 1 ,43,28,79,154,8,High-pressure water jetting
K12-A,2017,-8,-6,Row 2-3,14,12,98,93,6,High-pressure water jetting
K9-C,2011,-34,-31,Risers,97,43,28,177,90,Mechanical cleaning methods
K2-A,2010,-37,-16,Row 4,69,78,28,146,69,Mechanical cleaning methods
L10-AP,2002,-6,-16,Level 3,31,155,83,166,80,Mechanical cleaning methods
L10-L,2009,-40,-30,Level 1 ,20,4,97,80,90,High-pressure water jetting
L10-L,2010,-9,-6,Row E,52,5,86,97,10,High-pressure water jetting
L10-AR,2011,-17,-7,Row 4,19,26,5,175,76,High-pressure water jetting
L10-AR,2017,-30,-34,Row 1,14,28,83,173,83,High-pressure water jetting
G17-AP,2016,-30,-19,Conductors,8,178,9,176,9,Mechanical cleaning methods
G16-A,2001,-31,-26,Row 3-1,76,212,90,95,90,Mechanical cleaning methods
K12-D,2004,0,-38,Row E,31,144,17,125,81,Mechanical cleaning methods
L10-G,2008,-39,-13,Row 2-3,2,46,22,166,22,High-pressure water jetting
L10-AD,2004,-14,-12,Risers,74,2,83,19,74,High-pressure water jetting
K12-BD,2017,-12,-34,Row 2-3,12,37,16,183,71,High-pressure water jetting
K12-BD,2004,-18,-32,Row 4,49,142,97,33,90,Mechanical cleaning methods
L10-L,2009,-40,-18,Row C,20,5,60,142,60,High-pressure water jetting
G17-AP,2015,-40,-24,Row 1,41,80,70,102,70,Mechanical cleaning methods
K9-B,2007,-11,-26,Row 2,1,205,15,119,84,Mechanical cleaning methods
K12-CC,2004,-19,-31,Row 2-3,12,15,2,129,12,High-pressure water jetting
G16-A,2015,-30,-15,Rows and Elevations,4,180,50,104,81,Mechanical cleaning methods
G14-B,2016,-11,-41,Caissons,37,240,38,99,38,Mechanical cleaning methods
L10-E,2005,-13,-34,Row 5,56,128,91,20,86,Mechanical cleaning methods
K12-CC,2004,-26,-30,Level 3,42,1,40,173,42,High-pressure water jetting
K9-B,2004,-6,-24,Row A,40,12,46,113,73,High-pressure water jetting
E17-A,2013,-41,-26,Level 1 ,45,16,84,106,84,High-pressure water jetting
L5-A,2013,-32,-9,Row C,47,42,92,68,79,High-pressure water jetting
L10-AC,2001,-40,-13,Row D,18,16,85,188,85,High-pressure water jetting
K12-G,2014,-14,-26,Row B,23,145,93,100,85,Mechanical cleaning methods
G14-A,2000,-13,-30,Row 3,17,81,12,160,79,Mechanical cleaning methods
L10-M,2007,-6,-11,Caissons,14,20,64,82,11,High-pressure water jetting
L5-A,2012,-41,-40,Risers,92,49,77,141,80,Mechanical cleaning methods
L5-A,2006,-4,-6,Row C,9,150,30,39,7,Mechanical cleaning methods
K12-G,2009,-6,4,Row 2,0,85,6,5,10,Mechanical cleaning methods
L10-AC,2005,-17,-34,Row 3,100,28,52,150,90,Mechanical cleaning methods
K12-BD,2010,-41,-7,Level 1 ,28,55,81,177,84,High-pressure water jetting
L10-M,2001,-12,-13,Caissons,10,225,86,35,86,Mechanical cleaning methods
L10-L,2010,-11,-7,Risers,20,218,55,122,7,Mechanical cleaning methods
K12-BP,2001,-9,-18,Level 1,68,207,97,131,90,Mechanical cleaning methods
G16-A,2003,-7,0,Row 1,46,29,48,57,5,High-pressure water jetting
K12-G,2000,3,-4,Row A,36,245,11,71,8,Mechanical cleaning methods
E17-A,2016,-38,-13,Row 5,43,120,9,75,43,Mechanical cleaning methods
G14-B,2016,-39,-18,Level 1,89,80,90,184,90,Mechanical cleaning methods
E17-A,2005,-10,4,Level 2 ,34,46,47,63,7,High-pressure water jetting
L10-BB,1999,-37,0,Row 1,74,177,12,119,86,Mechanical cleaning methods
L10-AR,2017,-37,-19,Level 2,14,63,48,199,48,Mechanical cleaning methods
K9-C,2007,-8,-40,Level 1,11,89,59,165,86,Mechanical cleaning methods
K12-BP,2017,-42,-8,Row 4,79,6,96,118,90,High-pressure water jetting
G16-A,2007,-10,-8,Level 2,7,78,34,189,7,Mechanical cleaning methods
K12-A,2003,-15,-31,Row D,1,17,57,10,76,Ultrasonic cleaning
L10-BB,2016,-39,-24,Row 1-2,78,29,98,105,90,High-pressure water jetting
D15-A,2013,-33,-32,Row 3,26,69,90,106,90,Mechanical cleaning methods
K12-CC,2015,-17,-33,Row A,47,8,87,36,87,High-pressure water jetting
L10-G,2017,-16,-11,Caissons,53,225,56,186,90,Mechanical cleaning methods
K12-K,2015,-42,-4,Level 2 ,58,159,0,162,73,Mechanical cleaning methods
L10-L,2015,-14,-34,Row 1-2,39,68,90,128,81,Mechanical cleaning methods
K12-BD,2009,-12,-14,Level 3,75,109,62,180,86,Mechanical cleaning methods
L10-E,2012,-42,-37,Level 3,11,92,12,147,82,Mechanical cleaning methods
L10-AD,2016,0,-8,Row 1,59,41,53,155,5,High-pressure water jetting
L10-AP,2016,-15,-7,Row 1,8,31,60,42,72,Laser cleaning
L5-A,2007,-9,0,Row E,15,29,49,101,10,High-pressure water jetting
L10-E,2015,-13,-33,Row A,10,129,81,110,76,Mechanical cleaning methods
L10-BB,2006,-29,-15,Conductors,74,248,95,138,88,Mechanical cleaning methods
K12-BP,2000,-33,-38,Row E,20,210,96,151,90,Mechanical cleaning methods
L10-E,2011,-16,-16,Row 2,7,119,72,134,72,Mechanical cleaning methods
L10-AD,2003,-26,-42,Level 1,26,9,0,176,26,High-pressure water jetting
K2-A,2017,-10,-29,Level 3,67,222,2,114,73,Mechanical cleaning methods
L10-BB,2009,3,-14,Row A,4,98,8,109,8,Mechanical cleaning methods
L10-BB,2006,-10,-16,Row 3-1,73,139,10,94,86,Mechanical cleaning methods
L10-AR,2011,-16,-11,Row B,24,49,30,179,71,High-pressure water jetting
L10-F,2009,-30,-16,Row 2-3,52,97,74,67,82,Mechanical cleaning methods
L10-AC,2012,-32,-8,Caissons,7,170,78,112,90,Mechanical cleaning methods
L10-AD,2003,-14,-13,Conductors,69,20,81,193,86,High-pressure water jetting
L10-E,2002,-13,-8,Level 1 ,60,24,88,167,79,High-pressure water jetting
L10-C,2001,0,-41,Row D,90,22,9,45,82,Mechanical cleaning methods
L5-A,2013,-38,-18,Caissons,21,0,43,42,43,Ultrasonic cleaning
L5-A,2012,-13,-15,Row 1-2,75,199,100,98,85,Mechanical cleaning methods
G17-A,2016,-7,-18,Row B,17,76,62,178,77,Mechanical cleaning methods
G14-B,2009,-4,-27,Row B,43,26,63,13,82,Ultrasonic cleaning
L10-AR,2014,0,-41,Level 1,9,234,91,143,74,Mechanical cleaning methods
E17-A,2002,-4,-19,Row 5,85,114,4,90,72,Mechanical cleaning methods
K9-A,2010,-27,-9,Risers,36,5,60,124,75,High-pressure water jetting
K12-A,2005,-12,-42,Row D,15,131,53,107,53,Mechanical cleaning methods
K12-BD,2004,-18,-14,Row 2,44,164,76,68,81,Mechanical cleaning methods
K9-B,2001,-4,-39,Row 3-1,19,202,32,12,85,Mechanical cleaning methods
K9-A,2015,-10,-19,Row C,74,240,76,19,83,Mechanical cleaning methods
K12-BP,2005,-32,-12,Row A,67,15,87,57,70,High-pressure water jetting
L10-D,2017,-37,-31,Rows and Elevations,61,19,97,36,90,High-pressure water jetting
L10-BB,2000,-29,-15,Rows and Elevations,41,4,17,138,76,High-pressure water jetting
K9-B,2004,0,-30,Level 1,44,94,77,119,80,Mechanical cleaning methods
K12-K,2017,-7,-40,Level 2,53,41,2,126,81,High-pressure water jetting
K12-CC,1999,-19,-14,Level 3,23,77,38,197,74,Mechanical cleaning methods
L5-A,2004,-4,-32,Row 4,12,45,49,30,74,Laser cleaning
L10-AP,2007,-10,-11,Risers,15,35,16,100,88,High-pressure water jetting
G14-A,2016,-13,-14,Row D,15,151,12,177,77,Mechanical cleaning methods
L10-EE,2017,-27,-27,Risers,50,162,30,184,50,Mechanical cleaning methods
L10-G,2012,-29,-6,Level 3,76,6,76,181,86,High-pressure water jetting
L5-A,2000,-24,-33,Row 2-3,60,26,64,120,64,High-pressure water jetting
L10-F,2014,-24,-31,Row E,53,87,54,119,54,Mechanical cleaning methods
K12-A,2003,0,-29,Row E,46,2,10,181,89,High-pressure water jetting
K9-C,2017,-9,-4,Level 2,0,93,76,165,6,Mechanical cleaning methods
K9-B,2005,-41,0,Row 1-2,25,220,73,77,75,Mechanical cleaning methods
K12-A,2011,-32,-26,Row A,38,22,78,103,78,High-pressure water jetting
D15-A,2009,-14,-34,Rows and Elevations,94,127,78,177,78,Mechanical cleaning methods
L10-M,2004,-29,-27,Row 3,42,158,86,29,86,Mechanical cleaning methods
L10-AD,2000,-26,-18,Row 2-3,50,14,43,135,85,High-pressure water jetting
L10-AD,2014,-8,-39,Row 1,17,192,100,161,82,Mechanical cleaning methods
K12-BD,2009,-12,-31,Row A,51,187,100,85,71,Mechanical cleaning methods
K12-A,2006,3,-11,Row D,20,158,62,71,9,Mechanical cleaning methods
L10-M,2000,-13,-42,Conductors,98,192,60,115,90,Mechanical cleaning methods
K12-K,2014,-8,-39,Level 3,52,103,94,102,86,Mechanical cleaning methods
L10-C,2010,-8,-12,Row E,99,225,91,121,11,Mechanical cleaning methods
K12-C,2004,-37,-26,Level 3,6,15,11,180,11,High-pressure water jetting
K12-G,2002,-27,-9,Level 1 ,44,0,41,153,83,High-pressure water jetting
K9-C,2012,-15,-13,Row 1-2,5,127,67,165,72,Mechanical cleaning methods
E17-A,2011,-24,-8,Conductors,24,152,98,115,81,Mechanical cleaning methods
L10-G,2006,-39,-30,Row 2-3,8,14,45,172,45,High-pressure water jetting
L10-D,2006,-38,-39,Row 1-2,49,67,26,166,90,Mechanical cleaning methods
L10-F,2012,0,-12,Row 5,20,41,99,95,10,High-pressure water jetting
L10-B,2011,-10,-27,Row 2,77,25,17,156,76,High-pressure water jetting
L10-B,2001,-39,-6,Caissons,34,27,79,162,70,High-pressure water jetting
L10-G,2002,-6,-27,Row 5,3,75,18,179,90,Mechanical cleaning methods
L10-D,2015,-4,-4,Row 1,4,101,39,119,5,Mechanical cleaning methods
K12-BD,1999,-8,-32,Row D,44,8,20,110,77,High-pressure water jetting
L10-L,2011,-19,-15,Row 3,87,241,31,188,71,Mechanical cleaning methods
E17-A,2009,-29,-42,Row 2-3,19,21,80,83,70,High-pressure water jetting
G14-B,2015,-26,-39,Row 3,45,230,0,140,45,Mechanical cleaning methods
L10-L,2006,-4,-40,Level 1,30,151,93,84,83,Mechanical cleaning methods
K12-K,2017,-24,-34,Row D,28,176,86,129,86,Mechanical cleaning methods
L10-E,2007,-38,-6,Row 1-2,8,73,91,188,72,Mechanical cleaning methods
K12-CC,2006,-30,-6,Row B,75,46,98,191,74,High-pressure water jetting
L10-AP,2002,-32,-39,Row E,31,238,17,88,70,Mechanical cleaning methods
L10-BB,2006,-42,-10,Row B,18,26,100,104,90,High-pressure water jetting
L10-AR,2015,-11,-31,Row 2,73,242,76,185,78,Mechanical cleaning methods
K12-C,2013,-12,-4,Row E,23,240,86,120,7,Mechanical cleaning methods
L10-BB,2016,-37,-12,Level 3,59,248,95,107,90,Mechanical cleaning methods
L5-A,1999,-11,-24,Row 5,40,137,3,90,88,Mechanical cleaning methods
K12-CC,2009,-13,-42,Risers,14,196,46,147,46,Mechanical cleaning methods
G17-A,2014,-6,-15,Level 2,46,43,35,92,86,High-pressure water jetting
K2-A,2001,-19,0,Level 1 ,67,14,90,172,8,High-pressure water jetting
L10-BB,2001,-29,-18,Row C,6,165,72,151,91,Mechanical cleaning methods
L10-C,2016,-11,-10,Row 1,19,246,87,173,83,Mechanical cleaning methods
L10-EE,2005,-33,-17,Level 1,39,28,90,62,90,High-pressure water jetting
G17-A,2007,-39,-39,Row 5,29,71,22,130,79,Mechanical cleaning methods
L10-AR,2014,-31,-11,Conductors,65,75,5,15,72,Mechanical cleaning methods
K12-CC,2003,-15,-7,Row 1,20,185,98,112,90,Mechanical cleaning methods
L10-AP,2000,-13,-12,Level 1,10,42,74,91,83,High-pressure water jetting
D15-A,2009,-39,-42,Level 2 ,32,113,4,52,14,Mechanical cleaning methods
G16-A,2001,-37,-19,Row 1-2,74,137,81,92,81,Mechanical cleaning methods
L10-C,2008,-31,-9,Level 1,87,24,99,75,75,Mechanical cleaning methods
K12-A,1999,-17,-41,Risers,65,0,4,21,65,Laser cleaning
L10-L,2015,3,-24,Row D,20,32,92,181,85,High-pressure water jetting
K12-G,2016,-29,-12,Conductors,50,14,13,156,83,High-pressure water jetting
K9-B,2016,-18,-8,Row 5,18,94,22,176,85,Mechanical cleaning methods
K9-B,2001,-15,-19,Level 2 ,17,158,85,194,84,Mechanical cleaning methods
L10-D,2009,-31,-32,Row E,52,25,27,132,52,High-pressure water jetting
E17-A,2001,-16,-18,Level 1,44,25,27,191,83,High-pressure water jetting
K12-CC,2000,-9,-26,Row A,95,25,100,163,73,Mechanical cleaning methods
L10-AC,2015,-31,-16,Row B,32,20,76,133,71,High-pressure water jetting
L10-D,2004,3,-39,Row 1-2,24,89,77,33,81,Mechanical cleaning methods
L10-E,1999,-42,-7,Level 2 ,49,191,45,103,49,Mechanical cleaning methods
K12-D,2001,-18,0,Row 1-2,25,14,91,190,6,High-pressure water jetting
L10-AC,2007,-38,-30,Level 1 ,8,63,58,174,58,Mechanical cleaning methods
L10-B,2006,-30,-14,Conductors,27,1,86,139,75,High-pressure water jetting
L10-L,2003,-32,-31,Level 1 ,12,128,83,170,83,Mechanical cleaning methods
L10-C,2013,-37,-37,Row 2-3,12,196,96,30,87,Mechanical cleaning methods
L10-E,2002,0,-6,Level 1 ,88,193,34,116,10,Mechanical cleaning methods
K12-A,2001,-7,-26,Row 3,87,197,79,168,83,Mechanical cleaning methods
L10-M,2017,-24,-40,Risers,96,172,97,90,90,Mechanical cleaning methods
E17-A,2015,-34,4,Level 2 ,16,3,78,90,80,High-pressure water jetting
L10-E,2012,-29,-29,Row A,10,166,52,149,52,Mechanical cleaning methods
K12-C,2004,-42,-31,Row C,22,1,29,199,84,High-pressure water jetting
K12-D,2005,-27,-24,Row 2-3,44,3,92,179,90,High-pressure water jetting
L10-AP,2006,-6,-31,Row 3,42,124,91,198,70,Mechanical cleaning methods
K9-A,2006,3,-14,Rows and Elevations,60,140,4,91,11,Mechanical cleaning methods
L10-E,2007,-6,-33,Row A,31,81,35,45,91,Mechanical cleaning methods
K12-BD,2010,0,-37,Row 2,3,61,36,9,91,Mechanical cleaning methods
K12-G,2000,-10,-14,Level 1,74,29,42,164,81,High-pressure water jetting
K12-BP,2011,-14,-42,Row D,66,21,79,108,79,High-pressure water jetting
K12-BP,2015,-34,-42,Row C,15,130,97,103,86,Mechanical cleaning methods
K12-A,2003,-29,-32,Row A,31,17,87,154,87,High-pressure water jetting
L10-E,2002,-39,-32,Level 2,14,145,42,28,81,Mechanical cleaning methods
G17-AP,2010,-12,-19,Row 2-3,87,35,90,44,76,Mechanical cleaning methods
G17-A,2007,-12,-37,Level 3,2,203,89,163,89,Mechanical cleaning methods
L10-E,2009,-16,-18,Row E,22,138,95,7,83,Mechanical cleaning methods
L10-M,2004,-27,-26,Row B,1,63,91,165,90,Mechanical cleaning methods
G14-B,2011,-40,-39,Row D,40,145,86,13,80,Mechanical cleaning methods
K12-K,2007,-14,-17,Row A,28,104,23,102,76,Mechanical cleaning methods
K12-BP,2001,-8,-6,Row B,4,206,100,122,8,Mechanical cleaning methods
L10-F,2004,-34,-29,Rows and Elevations,52,50,20,64,52,High-pressure water jetting
K12-BP,2010,-15,-31,Row 3,75,98,89,188,76,Mechanical cleaning methods
L10-AD,2008,-38,-32,Row 5,81,26,28,88,81,High-pressure water jetting
L10-D,2010,3,-11,Row D,91,81,92,150,10,Mechanical cleaning methods
K9-C,2003,-29,-18,Level 2 ,46,190,5,98,81,Mechanical cleaning methods
K12-BP,2004,-17,-26,Level 3,55,17,91,154,73,High-pressure water jetting
L10-D,2011,-15,-24,Level 2 ,78,86,77,127,77,Mechanical cleaning methods
L10-BB,2014,-9,-18,Row 3,8,154,100,97,81,Mechanical cleaning methods
K12-CC,2003,-10,-42,Rows and Elevations,0,14,90,138,90,High-pressure water jetting
K9-A,2008,-16,-24,Rows and Elevations,21,212,40,104,79,Mechanical cleaning methods
L10-C,2000,-19,-4,Level 3,35,11,41,32,91,Ultrasonic cleaning
L10-L,2014,-4,-30,Level 2 ,70,21,49,35,71,Laser cleaning
G14-A,2015,-33,-39,Level 1 ,69,13,59,121,89,High-pressure water jetting
K12-CC,2011,-12,-29,Caissons,32,88,84,149,84,Mechanical cleaning methods
L10-EE,2013,-34,-33,Row 3-1,85,34,68,133,85,Mechanical cleaning methods
K2-A,2016,-40,4,Level 1 ,17,164,61,191,72,Mechanical cleaning methods
L10-C,2013,-12,0,Level 3,67,227,28,91,8,Mechanical cleaning methods
K12-C,2014,-10,-7,Risers,24,174,16,99,9,Mechanical cleaning methods
K12-BP,2004,-7,-4,Row A,13,6,25,51,10,High-pressure water jetting
K9-A,2010,-11,-11,Rows and Elevations,55,111,89,131,79,Mechanical cleaning methods
L10-B,2017,-26,-33,Row E,15,41,62,137,62,High-pressure water jetting
K12-C,2010,-11,-4,Caissons,37,162,89,159,8,Mechanical cleaning methods
G17-A,2015,-9,-27,Row 3,13,250,55,146,76,Mechanical cleaning methods
K12-CC,2013,-38,-7,Row 2,50,14,30,83,78,High-pressure water jetting
G17-AP,1999,-24,-13,Row 1-2,45,250,18,110,70,Mechanical cleaning methods
L10-F,2006,-31,-15,Row 5,58,76,76,108,81,Mechanical cleaning methods
G17-A,2013,-26,-27,Row 4,17,158,14,67,17,Mechanical cleaning methods
L10-B,2011,-42,-27,Row E,46,159,4,29,46,Mechanical cleaning methods
K2-A,2003,-40,-24,Row 1-2,29,165,64,146,64,Mechanical cleaning methods
G17-AP,2016,-17,4,Risers,41,199,16,122,9,Mechanical cleaning methods
D15-A,2000,-19,-12,Level 2,18,82,89,10,85,Mechanical cleaning methods
K9-A,2002,-33,-4,Row 3,32,17,60,130,83,High-pressure water jetting
L10-B,2008,0,-7,Row 3-1,50,43,74,183,9,High-pressure water jetting
K12-BD,2006,-11,-26,Rows and Elevations,49,248,78,175,71,Mechanical cleaning methods
G14-B,2015,-39,-11,Row E,48,156,30,180,48,Mechanical cleaning methods
K12-K,2007,-19,-40,Rows and Elevations,52,27,97,125,90,High-pressure water jetting
L5-A,2002,-31,4,Level 1,51,0,26,167,84,High-pressure water jetting
K12-A,2012,3,0,Row C,74,201,58,101,75,Mechanical cleaning methods
L10-L,2005,-41,-34,Level 1 ,89,4,35,197,85,Mechanical cleaning methods
L10-D,2013,-38,-34,Level 1,95,23,86,127,85,Mechanical cleaning methods
G16-A,2012,-29,-40,Row 2-3,7,23,43,121,43,High-pressure water jetting
E17-A,2011,-18,-14,Caissons,25,95,63,148,78,Mechanical cleaning methods
K9-A,2016,-13,-11,Level 2,43,36,77,105,87,High-pressure water jetting
L10-EE,2001,-12,-11,Row D,52,64,93,77,74,Mechanical cleaning methods
L10-L,2003,-24,-40,Row 3-1,31,136,35,140,35,Mechanical cleaning methods
K12-D,2005,-24,-41,Row E,18,175,70,29,70,Mechanical cleaning methods
K12-C,2009,-6,-4,Row D,94,4,24,27,10,Mechanical cleaning methods
D15-A,1999,-27,-7,Risers,7,197,23,164,83,Mechanical cleaning methods
L10-AR,2007,-7,0,Row 3-1,44,14,57,77,11,High-pressure water jetting
K12-BP,2007,-37,-31,Row B,17,0,51,80,51,High-pressure water jetting
K9-A,2014,-15,-42,Level 1 ,7,132,15,106,15,Mechanical cleaning methods
D15-A,2014,-41,-16,Row D,64,248,6,189,64,Mechanical cleaning methods
L10-L,2014,-41,-34,Level 2,77,241,21,164,91,Mechanical cleaning methods
G14-A,2011,-26,-34,Rows and Elevations,93,26,84,105,90,Mechanical cleaning methods
L10-AR,2009,-15,-11,Conductors,42,5,75,116,82,High-pressure water jetting
K12-K,2007,-17,-27,Level 2 ,48,38,94,191,91,High-pressure water jetting
G17-AP,2016,-15,-14,Row 1-2,23,27,44,57,79,High-pressure water jetting
K12-CC,2014,-8,-9,Row 5,72,133,79,159,10,Mechanical cleaning methods
L10-D,2011,-11,-14,Caissons,0,3,19,104,91,High-pressure water jetting
G17-A,2008,-13,-32,Row 5,4,98,88,149,70,Mechanical cleaning methods
E17-A,2006,-4,-24,Conductors,55,67,46,64,87,Mechanical cleaning methods
G17-A,2006,-32,-8,Rows and Elevations,23,69,62,169,90,Mechanical cleaning methods
L10-AD,2005,-34,-12,Level 2,6,13,35,92,85,High-pressure water jetting
K12-BD,2000,-37,-24,Caissons,82,93,60,44,82,Mechanical cleaning methods
L10-AD,2014,-33,-15,Row E,24,37,91,185,79,High-pressure water jetting
L10-BB,2006,-32,-32,Risers,10,34,41,68,41,High-pressure water jetting
K12-CC,2004,-9,4,Conductors,17,67,38,186,10,Mechanical cleaning methods
K12-CC,2014,-6,-17,Rows and Elevations,23,172,83,7,88,Mechanical cleaning methods
L5-A,2002,-16,-12,Row 3-1,50,21,22,96,77,High-pressure water jetting
K12-D,2005,-8,-32,Row 2,61,21,77,92,75,High-pressure water jetting
